SongID,start_time,end_time,start_frame,end_frame,label,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre,sampling_rate
154,162.2,167.2980045,15206,15684,other,Chillhop,..\data\audio_files\processed\154.mp3,0.639,0.898,0,-6.411,0.102,0.0107,0.747,0.892,0.827,123.556,4,chillhop,48000
156,0,38.6,0,3618,other,Tech House,..\data\audio_files\processed\156.mp3,0.892,0.943,1,-3.884,0.108,0.012,0.572,0.208,0.254,127.99,4,tech house,48000
156,38.6,83.5,3618,7828,chorus,Tech House,..\data\audio_files\processed\156.mp3,0.892,0.943,1,-3.884,0.108,0.012,0.572,0.208,0.254,127.99,4,tech house,48000
156,83.5,158.5,7828,14859,other,Tech House,..\data\audio_files\processed\156.mp3,0.892,0.943,1,-3.884,0.108,0.012,0.572,0.208,0.254,127.99,4,tech house,48000
156,158.5,199.8,14859,18731,chorus,Tech House,..\data\audio_files\processed\156.mp3,0.892,0.943,1,-3.884,0.108,0.012,0.572,0.208,0.254,127.99,4,tech house,48000
156,199.8,204.1780045,18731,19141,other,Tech House,..\data\audio_files\processed\156.mp3,0.892,0.943,1,-3.884,0.108,0.012,0.572,0.208,0.254,127.99,4,tech house,48000
157,0,24.2,0,2268,other,Tech House,..\data\audio_files\processed\157.mp3,0.773,0.903,11,-5.279,0.0417,0.00171,0.617,0.0476,0.762,123.926,4,tech house,48000
157,24.2,62.9,2268,5896,chorus,Tech House,..\data\audio_files\processed\157.mp3,0.773,0.903,11,-5.279,0.0417,0.00171,0.617,0.0476,0.762,123.926,4,tech house,48000
157,62.9,132.6,5896,12431,other,Tech House,..\data\audio_files\processed\157.mp3,0.773,0.903,11,-5.279,0.0417,0.00171,0.617,0.0476,0.762,123.926,4,tech house,48000
157,132.6,171.3,12431,16059,chorus,Tech House,..\data\audio_files\processed\157.mp3,0.773,0.903,11,-5.279,0.0417,0.00171,0.617,0.0476,0.762,123.926,4,tech house,48000
157,171.3,180.9680272,16059,16965,other,Tech House,..\data\audio_files\processed\157.mp3,0.773,0.903,11,-5.279,0.0417,0.00171,0.617,0.0476,0.762,123.926,4,tech house,48000
158,0,52.9,0,4959,other,Tech House,..\data\audio_files\processed\158.mp3,0.701,0.9,8,-3.924,0.0476,0.00254,0.557,0.176,0.344,126.987,4,tech house,48000
158,52.9,98.3,4959,9215,chorus,Tech House,..\data\audio_files\processed\158.mp3,0.701,0.9,8,-3.924,0.0476,0.00254,0.557,0.176,0.344,126.987,4,tech house,48000
158,98.3,151.2,9215,14174,other,Tech House,..\data\audio_files\processed\158.mp3,0.701,0.9,8,-3.924,0.0476,0.00254,0.557,0.176,0.344,126.987,4,tech house,48000
158,151.2,194.6,14174,18243,chorus,Tech House,..\data\audio_files\processed\158.mp3,0.701,0.9,8,-3.924,0.0476,0.00254,0.557,0.176,0.344,126.987,4,tech house,48000
158,194.6,198.9260317,18243,18649,other,Tech House,..\data\audio_files\processed\158.mp3,0.701,0.9,8,-3.924,0.0476,0.00254,0.557,0.176,0.344,126.987,4,tech house,48000
159,0,30.9,0,2896,other,Tech House,..\data\audio_files\processed\159.mp3,0.7,0.648,11,-7.759,0.0419,0.122,0.000239,0.0739,0.501,128.015,4,tech house,48000
159,30.9,66.6,2896,6243,chorus,Tech House,..\data\audio_files\processed\159.mp3,0.7,0.648,11,-7.759,0.0419,0.122,0.000239,0.0739,0.501,128.015,4,tech house,48000
159,66.6,120.9,6243,11334,other,Tech House,..\data\audio_files\processed\159.mp3,0.7,0.648,11,-7.759,0.0419,0.122,0.000239,0.0739,0.501,128.015,4,tech house,48000
159,120.9,150.9,11334,14146,chorus,Tech House,..\data\audio_files\processed\159.mp3,0.7,0.648,11,-7.759,0.0419,0.122,0.000239,0.0739,0.501,128.015,4,tech house,48000
159,150.9,151.6730159,14146,14219,other,Tech House,..\data\audio_files\processed\159.mp3,0.7,0.648,11,-7.759,0.0419,0.122,0.000239,0.0739,0.501,128.015,4,tech house,48000
160,0,84.3,0,7903,other,Scottish Techno,..\data\audio_files\processed\160.mp3,0.72,0.876,2,-5.622,0.0432,0.0666,0.00218,0.276,0.566,130.981,4,scottish techno,48000
160,84.3,128.2,7903,12018,chorus,Scottish Techno,..\data\audio_files\processed\160.mp3,0.72,0.876,2,-5.622,0.0432,0.0666,0.00218,0.276,0.566,130.981,4,scottish techno,48000
160,128.2,171.4,12018,16068,other,Scottish Techno,..\data\audio_files\processed\160.mp3,0.72,0.876,2,-5.622,0.0432,0.0666,0.00218,0.276,0.566,130.981,4,scottish techno,48000
160,171.4,215.4,16068,20193,chorus,Scottish Techno,..\data\audio_files\processed\160.mp3,0.72,0.876,2,-5.622,0.0432,0.0666,0.00218,0.276,0.566,130.981,4,scottish techno,48000
160,215.4,217.8950113,20193,20427,other,Scottish Techno,..\data\audio_files\processed\160.mp3,0.72,0.876,2,-5.622,0.0432,0.0666,0.00218,0.276,0.566,130.981,4,scottish techno,48000
161,0,15.2,0,1425,other,Tech House,..\data\audio_files\processed\161.mp3,0.697,0.989,0,-5.858,0.06,0.0077,0.641,0.348,0.751,128,4,tech house,48000
161,15.2,30.2,1425,2831,chorus,Tech House,..\data\audio_files\processed\161.mp3,0.697,0.989,0,-5.858,0.06,0.0077,0.641,0.348,0.751,128,4,tech house,48000
161,30.2,60.2,2831,5643,other,Tech House,..\data\audio_files\processed\161.mp3,0.697,0.989,0,-5.858,0.06,0.0077,0.641,0.348,0.751,128,4,tech house,48000
161,60.2,105.2,5643,9862,chorus,Tech House,..\data\audio_files\processed\161.mp3,0.697,0.989,0,-5.858,0.06,0.0077,0.641,0.348,0.751,128,4,tech house,48000
161,105.2,172.7,9862,16190,other,Tech House,..\data\audio_files\processed\161.mp3,0.697,0.989,0,-5.858,0.06,0.0077,0.641,0.348,0.751,128,4,tech house,48000
161,172.7,199,16190,18656,chorus,Tech House,..\data\audio_files\processed\161.mp3,0.697,0.989,0,-5.858,0.06,0.0077,0.641,0.348,0.751,128,4,tech house,48000
161,199,204.8750113,18656,19207,other,Tech House,..\data\audio_files\processed\161.mp3,0.697,0.989,0,-5.858,0.06,0.0077,0.641,0.348,0.751,128,4,tech house,48000
162,0,32.2,0,3018,other,Brostep,..\data\audio_files\processed\162.mp3,0.87,0.87,0,-5.652,0.158,0.00341,0.285,0.351,0.776,122.001,4,"edm, complextro, filthstep, electro house, brostep",48000
162,32.2,63.7,3018,5971,chorus,Brostep,..\data\audio_files\processed\162.mp3,0.87,0.87,0,-5.652,0.158,0.00341,0.285,0.351,0.776,122.001,4,"edm, complextro, filthstep, electro house, brostep",48000
162,63.7,95.2,5971,8925,other,Brostep,..\data\audio_files\processed\162.mp3,0.87,0.87,0,-5.652,0.158,0.00341,0.285,0.351,0.776,122.001,4,"edm, complextro, filthstep, electro house, brostep",48000
162,95.2,126.7,8925,11878,chorus,Brostep,..\data\audio_files\processed\162.mp3,0.87,0.87,0,-5.652,0.158,0.00341,0.285,0.351,0.776,122.001,4,"edm, complextro, filthstep, electro house, brostep",48000
162,126.7,189.6,11878,17775,other,Brostep,..\data\audio_files\processed\162.mp3,0.87,0.87,0,-5.652,0.158,0.00341,0.285,0.351,0.776,122.001,4,"edm, complextro, filthstep, electro house, brostep",48000
162,189.6,221.1,17775,20728,chorus,Brostep,..\data\audio_files\processed\162.mp3,0.87,0.87,0,-5.652,0.158,0.00341,0.285,0.351,0.776,122.001,4,"edm, complextro, filthstep, electro house, brostep",48000
162,221.1,225.0880272,20728,21102,other,Brostep,..\data\audio_files\processed\162.mp3,0.87,0.87,0,-5.652,0.158,0.00341,0.285,0.351,0.776,122.001,4,"edm, complextro, filthstep, electro house, brostep",48000
163,0,38.4,0,3600,other,Australian House,..\data\audio_files\processed\163.mp3,0.729,0.965,2,-5.711,0.0624,0.00176,0.66,0.0973,0.744,125.021,4,"house, australian house",48000
163,38.4,53.8,3600,5043,chorus,Australian House,..\data\audio_files\processed\163.mp3,0.729,0.965,2,-5.711,0.0624,0.00176,0.66,0.0973,0.744,125.021,4,"house, australian house",48000
163,53.8,69.1,5043,6478,other,Australian House,..\data\audio_files\processed\163.mp3,0.729,0.965,2,-5.711,0.0624,0.00176,0.66,0.0973,0.744,125.021,4,"house, australian house",48000
163,69.1,99.9,6478,9365,chorus,Australian House,..\data\audio_files\processed\163.mp3,0.729,0.965,2,-5.711,0.0624,0.00176,0.66,0.0973,0.744,125.021,4,"house, australian house",48000
163,99.9,130.6,9365,12243,other,Australian House,..\data\audio_files\processed\163.mp3,0.729,0.965,2,-5.711,0.0624,0.00176,0.66,0.0973,0.744,125.021,4,"house, australian house",48000
163,130.6,161.3,12243,15121,chorus,Australian House,..\data\audio_files\processed\163.mp3,0.729,0.965,2,-5.711,0.0624,0.00176,0.66,0.0973,0.744,125.021,4,"house, australian house",48000
163,161.3,162.0290249,15121,15190,other,Australian House,..\data\audio_files\processed\163.mp3,0.729,0.965,2,-5.711,0.0624,0.00176,0.66,0.0973,0.744,125.021,4,"house, australian house",48000
164,0,49.6,0,4650,other,Australian House,..\data\audio_files\processed\164.mp3,0.859,0.824,8,-7.207,0.0512,0.0242,0.66,0.205,0.882,124.015,4,"house, australian house",48000
164,49.6,80.6,4650,7556,chorus,Australian House,..\data\audio_files\processed\164.mp3,0.859,0.824,8,-7.207,0.0512,0.0242,0.66,0.205,0.882,124.015,4,"house, australian house",48000
164,80.6,127,7556,11906,other,Australian House,..\data\audio_files\processed\164.mp3,0.859,0.824,8,-7.207,0.0512,0.0242,0.66,0.205,0.882,124.015,4,"house, australian house",48000
164,127,158.1,11906,14821,chorus,Australian House,..\data\audio_files\processed\164.mp3,0.859,0.824,8,-7.207,0.0512,0.0242,0.66,0.205,0.882,124.015,4,"house, australian house",48000
164,158.1,159.3,14821,14934,other,Australian House,..\data\audio_files\processed\164.mp3,0.859,0.824,8,-7.207,0.0512,0.0242,0.66,0.205,0.882,124.015,4,"house, australian house",48000
165,0,12.2,0,1143,other,Australian House,..\data\audio_files\processed\165.mp3,0.884,0.707,1,-6.607,0.202,0.000502,0.258,0.363,0.582,127.013,4,"house, australian house",48000
165,12.2,42.5,1143,3984,chorus,Australian House,..\data\audio_files\processed\165.mp3,0.884,0.707,1,-6.607,0.202,0.000502,0.258,0.363,0.582,127.013,4,"house, australian house",48000
165,42.5,72.7,3984,6815,other,Australian House,..\data\audio_files\processed\165.mp3,0.884,0.707,1,-6.607,0.202,0.000502,0.258,0.363,0.582,127.013,4,"house, australian house",48000
165,72.7,103.2,6815,9675,chorus,Australian House,..\data\audio_files\processed\165.mp3,0.884,0.707,1,-6.607,0.202,0.000502,0.258,0.363,0.582,127.013,4,"house, australian house",48000
165,103.2,148.3,9675,13903,other,Australian House,..\data\audio_files\processed\165.mp3,0.884,0.707,1,-6.607,0.202,0.000502,0.258,0.363,0.582,127.013,4,"house, australian house",48000
165,148.3,179,13903,16781,chorus,Australian House,..\data\audio_files\processed\165.mp3,0.884,0.707,1,-6.607,0.202,0.000502,0.258,0.363,0.582,127.013,4,"house, australian house",48000
165,179,194.6040363,16781,18244,other,Australian House,..\data\audio_files\processed\165.mp3,0.884,0.707,1,-6.607,0.202,0.000502,0.258,0.363,0.582,127.013,4,"house, australian house",48000
166,0,41.9,0,3928,other,Australian House,..\data\audio_files\processed\166.mp3,0.762,0.895,8,-4.562,0.0737,0.00618,0.145,0.203,0.755,125.979,4,"aussietronica, australian indie, house, australian house",48000
166,41.9,57.1,3928,5353,chorus,Australian House,..\data\audio_files\processed\166.mp3,0.762,0.895,8,-4.562,0.0737,0.00618,0.145,0.203,0.755,125.979,4,"aussietronica, australian indie, house, australian house",48000
166,57.1,80.2,5353,7518,other,Australian House,..\data\audio_files\processed\166.mp3,0.762,0.895,8,-4.562,0.0737,0.00618,0.145,0.203,0.755,125.979,4,"aussietronica, australian indie, house, australian house",48000
166,80.2,102.9,7518,9646,chorus,Australian House,..\data\audio_files\processed\166.mp3,0.762,0.895,8,-4.562,0.0737,0.00618,0.145,0.203,0.755,125.979,4,"aussietronica, australian indie, house, australian house",48000
166,102.9,148.6,9646,13931,other,Australian House,..\data\audio_files\processed\166.mp3,0.762,0.895,8,-4.562,0.0737,0.00618,0.145,0.203,0.755,125.979,4,"aussietronica, australian indie, house, australian house",48000
166,148.6,179.1,13931,16790,chorus,Australian House,..\data\audio_files\processed\166.mp3,0.762,0.895,8,-4.562,0.0737,0.00618,0.145,0.203,0.755,125.979,4,"aussietronica, australian indie, house, australian house",48000
166,179.1,180.3420408,16790,16907,other,Australian House,..\data\audio_files\processed\166.mp3,0.762,0.895,8,-4.562,0.0737,0.00618,0.145,0.203,0.755,125.979,4,"aussietronica, australian indie, house, australian house",48000
168,0,51.1,0,4790,other,German Tech House,..\data\audio_files\processed\168.mp3,0.803,0.858,10,-4.019,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,"german techno, german tech house, minimal techno",48000
168,51.1,86.6,4790,8118,chorus,German Tech House,..\data\audio_files\processed\168.mp3,0.803,0.858,10,-4.019,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,"german techno, german tech house, minimal techno",48000
168,86.6,118,8118,11062,other,German Tech House,..\data\audio_files\processed\168.mp3,0.803,0.858,10,-4.019,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,"german techno, german tech house, minimal techno",48000
168,118,149.5,11062,14015,chorus,German Tech House,..\data\audio_files\processed\168.mp3,0.803,0.858,10,-4.019,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,"german techno, german tech house, minimal techno",48000
168,149.5,156.8840363,14015,14707,other,German Tech House,..\data\audio_files\processed\168.mp3,0.803,0.858,10,-4.019,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,"german techno, german tech house, minimal techno",48000
170,0,45.7,0,4284,other,Edm,..\data\audio_files\processed\170.mp3,0.648,0.775,5,-4.798,0.0694,0.0561,0,0.444,0.371,128.072,4,"stutter house, house, edm",48000
170,45.7,90.9,4284,8521,chorus,Edm,..\data\audio_files\processed\170.mp3,0.648,0.775,5,-4.798,0.0694,0.0561,0,0.444,0.371,128.072,4,"stutter house, house, edm",48000
170,90.9,120.7,8521,11315,other,Edm,..\data\audio_files\processed\170.mp3,0.648,0.775,5,-4.798,0.0694,0.0561,0,0.444,0.371,128.072,4,"stutter house, house, edm",48000
170,120.7,165.7,11315,15534,chorus,Edm,..\data\audio_files\processed\170.mp3,0.648,0.775,5,-4.798,0.0694,0.0561,0,0.444,0.371,128.072,4,"stutter house, house, edm",48000
170,165.7,188.2,15534,17643,other,Edm,..\data\audio_files\processed\170.mp3,0.648,0.775,5,-4.798,0.0694,0.0561,0,0.444,0.371,128.072,4,"stutter house, house, edm",48000
170,188.2,203.2,17643,19050,chorus,Edm,..\data\audio_files\processed\170.mp3,0.648,0.775,5,-4.798,0.0694,0.0561,0,0.444,0.371,128.072,4,"stutter house, house, edm",48000
170,203.2,217.2660317,19050,20368,other,Edm,..\data\audio_files\processed\170.mp3,0.648,0.775,5,-4.798,0.0694,0.0561,0,0.444,0.371,128.072,4,"stutter house, house, edm",48000
171,0,54.2,0,5081,other,Edm,..\data\audio_files\processed\171.mp3,0.747,0.867,0,-7.311,0.088,0.582,0.00413,0.114,0.684,124.015,4,"stutter house, experimental r&b, house, edm",48000
171,54.2,85.2,5081,7987,chorus,Edm,..\data\audio_files\processed\171.mp3,0.747,0.867,0,-7.311,0.088,0.582,0.00413,0.114,0.684,124.015,4,"stutter house, experimental r&b, house, edm",48000
171,85.2,100.7,7987,9440,other,Edm,..\data\audio_files\processed\171.mp3,0.747,0.867,0,-7.311,0.088,0.582,0.00413,0.114,0.684,124.015,4,"stutter house, experimental r&b, house, edm",48000
171,100.7,139.4,9440,13068,chorus,Edm,..\data\audio_files\processed\171.mp3,0.747,0.867,0,-7.311,0.088,0.582,0.00413,0.114,0.684,124.015,4,"stutter house, experimental r&b, house, edm",48000
171,139.4,170.3,13068,15965,other,Edm,..\data\audio_files\processed\171.mp3,0.747,0.867,0,-7.311,0.088,0.582,0.00413,0.114,0.684,124.015,4,"stutter house, experimental r&b, house, edm",48000
171,170.3,201.3,15965,18871,chorus,Edm,..\data\audio_files\processed\171.mp3,0.747,0.867,0,-7.311,0.088,0.582,0.00413,0.114,0.684,124.015,4,"stutter house, experimental r&b, house, edm",48000
171,201.3,217.5370068,18871,20394,other,Edm,..\data\audio_files\processed\171.mp3,0.747,0.867,0,-7.311,0.088,0.582,0.00413,0.114,0.684,124.015,4,"stutter house, experimental r&b, house, edm",48000
172,0,56.7,0,5315,other,Edm,..\data\audio_files\processed\172.mp3,0.847,0.724,2,-7.668,0.047,0.00355,0.00339,0.0731,0.326,126.983,4,"edm, stutter house, complextro, house, pop dance, trip hop, intelligent dance music, electro, indietronica, electronica, brostep, folktronica",48000
172,56.7,124.8,5315,11700,chorus,Edm,..\data\audio_files\processed\172.mp3,0.847,0.724,2,-7.668,0.047,0.00355,0.00339,0.0731,0.326,126.983,4,"edm, stutter house, complextro, house, pop dance, trip hop, intelligent dance music, electro, indietronica, electronica, brostep, folktronica",48000
172,124.8,141.8,11700,13293,other,Edm,..\data\audio_files\processed\172.mp3,0.847,0.724,2,-7.668,0.047,0.00355,0.00339,0.0731,0.326,126.983,4,"edm, stutter house, complextro, house, pop dance, trip hop, intelligent dance music, electro, indietronica, electronica, brostep, folktronica",48000
172,141.8,194.7,13293,18253,chorus,Edm,..\data\audio_files\processed\172.mp3,0.847,0.724,2,-7.668,0.047,0.00355,0.00339,0.0731,0.326,126.983,4,"edm, stutter house, complextro, house, pop dance, trip hop, intelligent dance music, electro, indietronica, electronica, brostep, folktronica",48000
172,194.7,258.9,18253,24271,other,Edm,..\data\audio_files\processed\172.mp3,0.847,0.724,2,-7.668,0.047,0.00355,0.00339,0.0731,0.326,126.983,4,"edm, stutter house, complextro, house, pop dance, trip hop, intelligent dance music, electro, indietronica, electronica, brostep, folktronica",48000
172,258.9,300.5,24271,28171,chorus,Edm,..\data\audio_files\processed\172.mp3,0.847,0.724,2,-7.668,0.047,0.00355,0.00339,0.0731,0.326,126.983,4,"edm, stutter house, complextro, house, pop dance, trip hop, intelligent dance music, electro, indietronica, electronica, brostep, folktronica",48000
172,300.5,319.9640363,28171,29996,other,Edm,..\data\audio_files\processed\172.mp3,0.847,0.724,2,-7.668,0.047,0.00355,0.00339,0.0731,0.326,126.983,4,"edm, stutter house, complextro, house, pop dance, trip hop, intelligent dance music, electro, indietronica, electronica, brostep, folktronica",48000
175,0,48.3,0,4528,other,Dance Pop,..\data\audio_files\processed\175.mp3,0.762,0.797,5,-2.71,0.135,0.117,0,0.202,0.525,122.066,4,"pop dance, dance pop, pop, edm",48000
175,48.3,78.9,4528,7396,chorus,Dance Pop,..\data\audio_files\processed\175.mp3,0.762,0.797,5,-2.71,0.135,0.117,0,0.202,0.525,122.066,4,"pop dance, dance pop, pop, edm",48000
175,78.9,157.6,7396,14775,other,Dance Pop,..\data\audio_files\processed\175.mp3,0.762,0.797,5,-2.71,0.135,0.117,0,0.202,0.525,122.066,4,"pop dance, dance pop, pop, edm",48000
175,157.6,189,14775,17718,chorus,Dance Pop,..\data\audio_files\processed\175.mp3,0.762,0.797,5,-2.71,0.135,0.117,0,0.202,0.525,122.066,4,"pop dance, dance pop, pop, edm",48000
175,189,190.4,17718,17850,other,Dance Pop,..\data\audio_files\processed\175.mp3,0.762,0.797,5,-2.71,0.135,0.117,0,0.202,0.525,122.066,4,"pop dance, dance pop, pop, edm",48000
176,0,60.9,0,5709,other,,..\data\audio_files\processed\176.mp3,0.824,0.756,1,-5.272,0.0646,0.0135,0.00212,0.0941,0.407,125.967,4,"aussietronica, tech house, bass house",48000
176,60.9,91.4,5709,8568,chorus,,..\data\audio_files\processed\176.mp3,0.824,0.756,1,-5.272,0.0646,0.0135,0.00212,0.0941,0.407,125.967,4,"aussietronica, tech house, bass house",48000
176,91.4,137.1,8568,12853,other,,..\data\audio_files\processed\176.mp3,0.824,0.756,1,-5.272,0.0646,0.0135,0.00212,0.0941,0.407,125.967,4,"aussietronica, tech house, bass house",48000
176,137.1,167.6,12853,15712,chorus,,..\data\audio_files\processed\176.mp3,0.824,0.756,1,-5.272,0.0646,0.0135,0.00212,0.0941,0.407,125.967,4,"aussietronica, tech house, bass house",48000
